2025-10-30 00:55:03.386 | INFO     | __main__:<module>:284 - 开始执行跨境税单RPA机器人
2025-10-30 09:37:47.427 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:37:47.428 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159476"}
2025-10-30 09:38:06.555 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159476', 'invoiceResult': {'arancelarios': '394806.83', 'sobre': '485200.92', 'selectivo': '5151.28', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32588.21'}}
2025-10-30 09:38:10.719 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:38:10.719 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159477"}
2025-10-30 09:38:26.872 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159477', 'invoiceResult': {'arancelarios': '350295.34', 'sobre': '435807.49', 'selectivo': '11959.11', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29736.75'}}
2025-10-30 09:38:31.054 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:38:31.054 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159478"}
2025-10-30 09:38:50.207 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159478', 'invoiceResult': {'arancelarios': '417117.48', 'sobre': '509003.62', 'selectivo': '19021.73', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '34226.95'}}
2025-10-30 09:38:54.372 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:38:54.372 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159479"}
2025-10-30 09:39:24.668 | INFO     | __main__:establish_connection:81 - {'invoiceNo': '', 'invoiceResult': 'ERROR'}
2025-10-30 09:39:28.814 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:39:28.815 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159480"}
2025-10-30 09:39:48.166 | INFO     | __main__:CR:170 - {'invoiceNo': '159480', 'invoiceResult': None}
2025-10-30 09:39:52.332 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:39:52.332 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159481"}
2025-10-30 09:40:16.406 | INFO     | __main__:CR:170 - {'invoiceNo': '159481', 'invoiceResult': None}
2025-10-30 09:40:20.582 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:40:20.582 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159482"}
2025-10-30 09:40:37.801 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159482', 'invoiceResult': {'arancelarios': '360542.80', 'sobre': '468173.29', 'selectivo': '10175.44', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31768.51'}}
2025-10-30 09:40:41.957 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:40:41.957 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159483"}
2025-10-30 09:41:00.200 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159483', 'invoiceResult': {'arancelarios': '427968.87', 'sobre': '514535.85', 'selectivo': '11496.56', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '34703.65'}}
2025-10-30 09:41:04.348 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:41:04.348 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159484"}
2025-10-30 09:41:30.785 | INFO     | __main__:establish_connection:81 - {'invoiceNo': '', 'invoiceResult': 'ERROR'}
2025-10-30 09:41:34.950 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:41:34.951 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159485"}
2025-10-30 09:41:56.280 | INFO     | __main__:CR:170 - {'invoiceNo': '159485', 'invoiceResult': None}
2025-10-30 09:42:00.453 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:42:00.453 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159486"}
2025-10-30 09:42:17.647 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159486', 'invoiceResult': {'arancelarios': '401593.77', 'sobre': '483462.80', 'selectivo': '10081.88', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32724.98'}}
2025-10-30 09:42:21.817 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:42:21.817 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159487"}
2025-10-30 09:42:41.311 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159487', 'invoiceResult': {'arancelarios': '381790.61', 'sobre': '469051.25', 'selectivo': '4662.10', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31867.86'}}
2025-10-30 09:42:45.462 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:42:45.462 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159488"}
2025-10-30 09:43:04.219 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159488', 'invoiceResult': {'arancelarios': '384126.11', 'sobre': '467728.56', 'selectivo': '5793.90', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31493.86'}}
2025-10-30 09:43:08.611 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:43:08.611 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159489"}
2025-10-30 09:43:26.100 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159489', 'invoiceResult': {'arancelarios': '405514.76', 'sobre': '495767.46', 'selectivo': '8529.92', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '33711.78'}}
2025-10-30 09:43:30.277 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:43:30.277 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159490"}
2025-10-30 09:43:45.476 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159490', 'invoiceResult': {'arancelarios': '379120.34', 'sobre': '463821.28', 'selectivo': '9792.74', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31389.70'}}
2025-10-30 09:43:49.521 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:43:49.521 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159491"}
2025-10-30 09:44:09.902 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159491', 'invoiceResult': {'arancelarios': '382010.10', 'sobre': '463114.81', 'selectivo': '10266.04', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31358.96'}}
2025-10-30 09:44:14.059 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:44:14.060 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159492"}
2025-10-30 09:44:31.558 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159492', 'invoiceResult': {'arancelarios': '420265.08', 'sobre': '505426.47', 'selectivo': '14913.08', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '33961.15'}}
2025-10-30 09:44:35.714 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:44:35.714 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159493"}
2025-10-30 09:44:57.209 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159493', 'invoiceResult': {'arancelarios': '445779.39', 'sobre': '545632.32', 'selectivo': '12381.79', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '36963.57'}}
2025-10-30 09:45:01.380 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:45:01.380 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159494"}
2025-10-30 09:45:19.846 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159494', 'invoiceResult': {'arancelarios': '460826.28', 'sobre': '573641.73', 'selectivo': '21334.01', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '38714.70'}}
2025-10-30 09:45:23.977 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:45:23.977 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159495"}
2025-10-30 09:45:43.389 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159495', 'invoiceResult': {'arancelarios': '456344.61', 'sobre': '545481.26', 'selectivo': '15346.73', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '36818.52'}}
2025-10-30 09:45:47.531 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:45:47.531 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159496"}
2025-10-30 09:46:09.696 | INFO     | __main__:CR:170 - {'invoiceNo': '159496', 'invoiceResult': None}
2025-10-30 09:46:13.891 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:46:13.891 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159536"}
2025-10-30 09:46:32.831 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159536', 'invoiceResult': {'arancelarios': '473895.11', 'sobre': '591409.27', 'selectivo': '16576.10', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '39970.61'}}
2025-10-30 09:46:37.010 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:46:37.010 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159537"}
2025-10-30 09:46:58.833 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159537', 'invoiceResult': {'arancelarios': '392273.82', 'sobre': '471320.50', 'selectivo': '4981.86', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32153.20'}}
2025-10-30 09:47:02.996 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:47:02.996 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159538"}
2025-10-30 09:47:19.252 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159538', 'invoiceResult': {'arancelarios': '374697.19', 'sobre': '464577.15', 'selectivo': '10156.35', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31471.03'}}
2025-10-30 09:47:23.415 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:47:23.415 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159539"}
2025-10-30 09:47:40.231 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159539', 'invoiceResult': {'arancelarios': '355080.70', 'sobre': '427676.79', 'selectivo': '5468.02', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '28832.39'}}
2025-10-30 09:47:44.401 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:47:44.401 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159540"}
2025-10-30 09:48:04.247 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159540', 'invoiceResult': {'arancelarios': '405497.29', 'sobre': '502921.22', 'selectivo': '16491.88', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '34255.16'}}
2025-10-30 09:48:08.415 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:48:08.415 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159541"}
2025-10-30 09:48:27.764 | INFO     | __main__:CR:170 - {'invoiceNo': '159541', 'invoiceResult': None}
2025-10-30 09:48:31.933 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:48:31.933 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159542"}
2025-10-30 09:48:54.261 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159542', 'invoiceResult': {'arancelarios': '355902.89', 'sobre': '448629.64', 'selectivo': '7436.17', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '30717.23'}}
2025-10-30 09:48:58.428 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:48:58.428 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159543"}
2025-10-30 09:49:14.929 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159543', 'invoiceResult': {'arancelarios': '340500.94', 'sobre': '429062.50', 'selectivo': '7624.62', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '28818.40'}}
2025-10-30 09:49:19.066 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:49:19.066 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159544"}
2025-10-30 09:49:42.039 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159544', 'invoiceResult': {'arancelarios': '358999.41', 'sobre': '429276.59', 'selectivo': '7117.64', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29160.68'}}
2025-10-30 09:49:46.197 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:49:46.197 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159545"}
2025-10-30 09:50:03.767 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159545', 'invoiceResult': {'arancelarios': '376224.49', 'sobre': '467894.79', 'selectivo': '4445.22', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31781.43'}}
2025-10-30 09:50:07.930 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:50:07.930 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159546"}
2025-10-30 09:50:25.438 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159546', 'invoiceResult': {'arancelarios': '397288.74', 'sobre': '481642.50', 'selectivo': '10660.31', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32643.75'}}
2025-10-30 09:50:29.585 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:50:29.585 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159547"}
2025-10-30 09:50:52.601 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159547', 'invoiceResult': {'arancelarios': '353514.82', 'sobre': '449703.36', 'selectivo': '10523.09', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '30667.86'}}
2025-10-30 09:50:56.748 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:50:56.748 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159548"}
2025-10-30 09:51:11.233 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159548', 'invoiceResult': {'arancelarios': '242031.50', 'sobre': '288704.61', 'selectivo': '1110.08', 'procomer': '1531.05', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '19405.02'}}
2025-10-30 09:51:15.391 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:51:15.391 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159730"}
2025-10-30 09:51:33.184 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159730', 'invoiceResult': {'arancelarios': '313050.46', 'sobre': '456272.27', 'selectivo': '47786.29', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '30170.56'}}
2025-10-30 09:51:37.344 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:51:37.344 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159731"}
2025-10-30 09:51:55.673 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159731', 'invoiceResult': {'arancelarios': '355598.37', 'sobre': '496312.92', 'selectivo': '59821.36', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32629.09'}}
2025-10-30 09:51:59.833 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:51:59.833 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159732"}
2025-10-30 09:52:18.340 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159732', 'invoiceResult': {'arancelarios': '324571.01', 'sobre': '468825.36', 'selectivo': '27618.57', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31637.42'}}
2025-10-30 09:52:22.526 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:52:22.526 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159733"}
2025-10-30 09:52:41.054 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159733', 'invoiceResult': {'arancelarios': '329632.48', 'sobre': '465768.25', 'selectivo': '31556.47', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '31579.18'}}
2025-10-30 09:52:45.205 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:52:45.205 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159734"}
2025-10-30 09:53:04.621 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159734', 'invoiceResult': {'arancelarios': '337485.87', 'sobre': '483749.69', 'selectivo': '39872.39', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32323.81'}}
2025-10-30 09:53:08.785 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:53:08.785 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159735"}
2025-10-30 09:53:27.857 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159735', 'invoiceResult': {'arancelarios': '299413.10', 'sobre': '412473.75', 'selectivo': '36256.56', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '26905.22'}}
2025-10-30 09:53:32.027 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:53:32.027 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159736"}
2025-10-30 09:53:49.525 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159736', 'invoiceResult': {'arancelarios': '324471.72', 'sobre': '448449.81', 'selectivo': '29383.63', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29454.54'}}
2025-10-30 09:53:53.689 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:53:53.689 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159737"}
2025-10-30 09:54:12.180 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159737', 'invoiceResult': {'arancelarios': '308372.94', 'sobre': '442666.00', 'selectivo': '24119.30', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29392.93'}}
2025-10-30 09:54:16.351 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:54:16.351 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159738"}
2025-10-30 09:54:38.696 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159738', 'invoiceResult': {'arancelarios': '367755.39', 'sobre': '494038.36', 'selectivo': '36558.94', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32345.52'}}
2025-10-30 09:54:42.845 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:54:42.845 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159739"}
2025-10-30 09:55:04.191 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159739', 'invoiceResult': {'arancelarios': '308548.16', 'sobre': '427061.34', 'selectivo': '19994.77', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '28965.12'}}
2025-10-30 09:55:08.360 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:55:08.360 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159740"}
2025-10-30 09:55:30.485 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159740', 'invoiceResult': {'arancelarios': '383596.59', 'sobre': '546181.82', 'selectivo': '38956.39', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '35879.36'}}
2025-10-30 09:55:34.668 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:55:34.668 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159741"}
2025-10-30 09:55:58.846 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159741', 'invoiceResult': {'arancelarios': '357993.23', 'sobre': '475546.13', 'selectivo': '35466.03', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '32010.73'}}
2025-10-30 09:56:03.049 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:56:03.050 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159742"}
2025-10-30 09:56:21.277 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159742', 'invoiceResult': {'arancelarios': '146942.02', 'sobre': '196892.70', 'selectivo': '5622.99', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '13030.78'}}
2025-10-30 09:56:25.437 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:56:25.437 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159795"}
2025-10-30 09:56:43.196 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159795', 'invoiceResult': {'arancelarios': '294840.24', 'sobre': '439180.07', 'selectivo': '36766.65', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29051.39'}}
2025-10-30 09:56:47.350 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:56:47.350 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159797"}
2025-10-30 09:57:03.581 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159797', 'invoiceResult': {'arancelarios': '308534.94', 'sobre': '456105.06', 'selectivo': '20732.52', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29858.47'}}
2025-10-30 09:57:07.744 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:57:07.744 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159799"}
2025-10-30 09:57:29.821 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159799', 'invoiceResult': {'arancelarios': '272197.32', 'sobre': '395860.44', 'selectivo': '28884.39', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '25566.76'}}
2025-10-30 09:57:33.976 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:57:33.976 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159801"}
2025-10-30 09:57:52.783 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159801', 'invoiceResult': {'arancelarios': '290374.80', 'sobre': '435839.95', 'selectivo': '18837.36', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '29051.88'}}
2025-10-30 09:57:56.961 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:57:56.961 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159803"}
2025-10-30 09:58:19.121 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159803', 'invoiceResult': {'arancelarios': '321942.97', 'sobre': '432464.26', 'selectivo': '16117.04', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '28486.95'}}
2025-10-30 09:58:23.291 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:58:23.291 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159805"}
2025-10-30 09:58:42.011 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159805', 'invoiceResult': {'arancelarios': '284438.07', 'sobre': '407884.70', 'selectivo': '21552.06', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '27340.94'}}
2025-10-30 09:58:46.173 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
2025-10-30 09:58:46.173 | INFO     | __main__:get_release_messages:39 - 获取的指令：{"invoiceNo":"159806"}
2025-10-30 09:59:03.399 | INFO     | __main__:fetch_bill_of_lading_data:255 - {'invoiceNo': '159806', 'invoiceResult': {'arancelarios': '326632.19', 'sobre': '458471.05', 'selectivo': '21373.48', 'procomer': '1521.57', 'archivo': '20.00', 'asociacion': '50.00', 'contadores': '2.00', 'Ley6946': '30881.25'}}
2025-10-30 09:59:07.564 | INFO     | __main__:get_release_messages:36 - 剩余未执行指令数量：
